ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
35F0,ENG,IIA,3B2,DREDGE,NONE,U10M,2011,144,4,NONE,DREDGE,1,<16
38E8,ENG,IIA,3B2,DREDGE,NONE,U10M,2011,168,4,NONE,DREDGE,1,<16
39E8,ENG,IIA,3B2,DREDGE,NONE,U10M,2011,24,4,NONE,DREDGE,1,<16
41E7,SCO,IIA,3B2,DREDGE,NONE,U10M,2011,782,4,NONE,DREDGE,1,<16
44E5,SCO,IIA,3B2,DREDGE,NONE,U10M,2011,120,4,NONE,DREDGE,1,<16
47E6,SCO,IIA,3B2,DREDGE,NONE,U10M,2011,765,4,NONE,DREDGE,1,<16
49E8,SCO,IIA,3B2,DREDGE,NONE,U10M,2011,2976,4,NONE,DREDGE,1,<16
34F2,ENG,IIA,3B2,LL1,NONE,O15M,2011,264,4,NONE,LONGLINE,1,NONE
49E6,FRA,IIA,3B2,LL1,NONE,O15M,2011,221,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
50E6,FRA,IIA,3B2,LL1,NONE,O15M,2011,132,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
50E7,FRA,IIA,3B2,LL1,NONE,O15M,2011,73,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
51E7,FRA,IIA,3B2,LL1,NONE,O15M,2011,7,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
51E8,FRA,IIA,3B2,LL1,NONE,O15M,2011,68,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
49E6,SCO,IIA,3B2,LL1,NONE,O15M,2011,29,4,DEEP,LONGLINE,1,NONE
51E6,SCO,IIA,3B2,LL1,NONE,O15M,2011,29,4,DEEP,LONGLINE,1,NONE
49E6,SCO,IIA,3B2,LL1,NONE,O15M,2011,1064,4,NONE,LONGLINE,1,NONE
50E6,SCO,IIA,3B2,LL1,NONE,O15M,2011,96,4,NONE,LONGLINE,1,NONE
50E7,SCO,IIA,3B2,LL1,NONE,O15M,2011,95,4,NONE,LONGLINE,1,NONE
51E7,SCO,IIA,3B2,LL1,NONE,O15M,2011,36,4,NONE,LONGLINE,1,NONE
51E8,SCO,IIA,3B2,LL1,NONE,O15M,2011,390,4,NONE,LONGLINE,1,NONE
52E8,SCO,IIA,3B2,LL1,NONE,O15M,2011,28,4,NONE,LONGLINE,1,NONE
52E9,SCO,IIA,3B2,LL1,NONE,O15M,2011,33,4,NONE,LONGLINE,1,NONE
46E6,SCO,IIA,3B2,NONE,NONE,O10T15M,2011,648,4,NONE,NONE,1,NONE
47E7,SCO,IIA,3B2,NONE,NONE,O10T15M,2011,2256,4,NONE,NONE,1,NONE
39F8,DNK,IIA,3B2,NONE,NONE,O15M,2011,28,4,DNK_NONE,NONE,1,NONE
42F8,DNK,IIA,3B2,NONE,NONE,U10M,2011,24,4,DNK_NONE,NONE,1,NONE
43F9,DNK,IIA,3B2,NONE,NONE,U10M,2011,16,4,DNK_NONE,NONE,1,NONE
46E6,SCO,IIA,3B2,NONE,NONE,U10M,2011,558,4,NONE,NONE,1,NONE
47E6,SCO,IIA,3B2,NONE,NONE,U10M,2011,288,4,NONE,NONE,1,NONE
47E7,SCO,IIA,3B2,NONE,NONE,U10M,2011,1344,4,NONE,NONE,1,NONE
42F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,8,4,NONE,OTTER,1,>=120
43F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,3,4,NONE,OTTER,1,>=120
43F6,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,122,4,NONE,OTTER,1,>=120
43F7,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,150,4,NONE,OTTER,1,>=120
44F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,407,4,NONE,OTTER,1,>=120
44F6,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,1111,4,NONE,OTTER,1,>=120
44F7,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,10,4,NONE,OTTER,1,>=120
45F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,80,4,NONE,OTTER,1,>=120
45F4,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,574,4,NONE,OTTER,1,>=120
45F5,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,355,4,NONE,OTTER,1,>=120
46F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,298,4,NONE,OTTER,1,>=120
47F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,23,4,NONE,OTTER,1,>=120
48F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,11,4,NONE,OTTER,1,>=120
49F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,36,4,NONE,OTTER,1,>=120
50F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,110,4,NONE,OTTER,1,>=120
50F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,67,4,NONE,OTTER,1,>=120
50F2,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,150,4,NONE,OTTER,1,>=120
50F3,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,109,4,NONE,OTTER,1,>=120
51F1,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,93,4,NONE,OTTER,1,>=120
51F2,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,99,4,NONE,OTTER,1,>=120
52F0,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,35,4,NONE,OTTER,1,>=120
39F4,DEU,IIA,3B2,TR1,CPART13B,O15M,2011,12,4,NONE,OTTER,1,100-119
34F3,DEU,IIA,3B2,TR2,CPART13B,O15M,2011,21,4,NONE,OTTER,1,80-89
36F3,DEU,IIA,3B2,TR2,CPART13B,O15M,2011,28,4,NONE,OTTER,1,80-89
37F4,DEU,IIA,3B2,TR2,CPART13B,O15M,2011,47,4,NONE,OTTER,1,80-89
38F4,DEU,IIA,3B2,TR2,CPART13B,O15M,2011,8,4,NONE,OTTER,1,80-89
39F5,DEU,IIA,3B2,TR2,CPART13B,O15M,2011,116,4,NONE,OTTER,1,80-89
39F6,DEU,IIA,3B2,TR2,CPART13B,O15M,2011,52,4,NONE,OTTER,1,80-89
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,29,4,NONE,OTTER,1,>=120
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,115,4,NONE,OTTER,1,>=120
38E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,42,4,NONE,OTTER,1,>=120
39E8,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,42,4,NONE,OTTER,1,>=120
39E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,36,4,NONE,OTTER,1,>=120
39F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,30,4,NONE,OTTER,1,>=120
40F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,162,4,NONE,OTTER,1,>=120
40F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,36,4,NONE,OTTER,1,>=120
43F7,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,12,4,NONE,OTTER,1,>=120
44F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,>=120
44F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,>=120
44F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,104,4,NONE,OTTER,1,>=120
44F6,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,84,4,NONE,OTTER,1,>=120
45F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,225,4,NONE,OTTER,1,>=120
46F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,>=120
48E7,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,55,4,NONE,OTTER,1,>=120
49E6,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,205,4,NONE,OTTER,1,>=120
50E7,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,81,4,NONE,OTTER,1,>=120
50E8,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,27,4,NONE,OTTER,1,>=120
50F0,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,253,4,NONE,OTTER,1,>=120
50F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,276,4,NONE,OTTER,1,>=120
50F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,31,4,NONE,OTTER,1,>=120
50F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,31,4,NONE,OTTER,1,>=120
51F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,92,4,NONE,OTTER,1,>=120
51F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,31,4,NONE,OTTER,1,>=120
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,29,4,NONE,OTTER,1,100-119
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,58,4,NONE,OTTER,1,100-119
38F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,58,4,NONE,OTTER,1,100-119
39F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,29,4,NONE,OTTER,1,100-119
40F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,86,4,NONE,OTTER,1,100-119
47E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,100-119
32F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,1,80-89
33F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,144,4,NONE,OTTER,1,80-89
35F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,1,80-89
36F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,72,4,NONE,OTTER,1,80-89
37F3,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,120,4,NONE,OTTER,1,80-89
37F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,174,4,NONE,OTTER,1,80-89
37F5,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,78,4,NONE,OTTER,1,80-89
38E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,240,4,NONE,OTTER,1,80-89
38F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,84,4,NONE,OTTER,1,80-89
39E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,600,4,NONE,OTTER,1,80-89
44E6,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,216,4,NONE,OTTER,1,80-89
44E7,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,53,4,NONE,OTTER,1,80-89
44F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,54,4,NONE,OTTER,1,80-89
45E7,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,26,4,NONE,OTTER,1,80-89
45E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,386,4,NONE,OTTER,1,80-89
45E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,154,4,NONE,OTTER,1,80-89
45F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,81,4,NONE,OTTER,1,80-89
46E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,55,4,NONE,OTTER,1,80-89
46E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,54,4,NONE,OTTER,1,80-89
46F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,112,4,NONE,OTTER,1,80-89
47E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,444,4,NONE,OTTER,1,80-89
47F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,580,4,NONE,OTTER,1,80-89
47F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,52,4,NONE,OTTER,1,80-89
48F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,190,4,NONE,OTTER,1,80-89
37F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,54,4,NONE,OTTER,1,90-99
37F4,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,93,4,NONE,OTTER,1,90-99
38E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,300,4,NONE,OTTER,1,90-99
38E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,660,4,NONE,OTTER,1,90-99
38F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,1,90-99
38F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,363,4,NONE,OTTER,1,90-99
38F3,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,162,4,NONE,OTTER,1,90-99
39E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,1032,4,NONE,OTTER,1,90-99
39E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,2561,4,NONE,OTTER,1,90-99
39F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,88,4,NONE,OTTER,1,90-99
39F5,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,120,4,NONE,OTTER,1,90-99
40E7,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,60,4,NONE,OTTER,1,90-99
40E8,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,1,90-99
40F5,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,62,4,NONE,OTTER,1,90-99
40F6,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,154,4,NONE,OTTER,1,90-99
41E7,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,1,90-99
41F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,133,4,NONE,OTTER,1,90-99
41F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,663,4,NONE,OTTER,1,90-99
41F2,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,62,4,NONE,OTTER,1,90-99
42F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,36,4,NONE,OTTER,1,90-99
42F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,237,4,NONE,OTTER,1,90-99
44E7,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,87,4,NONE,OTTER,1,90-99
44F0,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,59,4,NONE,OTTER,1,90-99
45F1,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,34,4,NONE,OTTER,1,90-99
47E9,ENG,IIA,3B2,TR2,CPART13B,O15M,2011,101,4,NONE,OTTER,1,90-99
49E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,187,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
50E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,12,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
50F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,253,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
50F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,84,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
51E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,16,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
51E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,23,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
51F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,66,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
51F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,13,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
52E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,21,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
52E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,114,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
52F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,263,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
52F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,253,4,OTB_DEF_>=120_0_0,OTTER,1,>=120
49E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,17,4,OTB_DWS_>=120_0_0,OTTER,1,>=120
50E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,9,4,OTB_DWS_>=120_0_0,OTTER,1,>=120
50E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,40,4,OTB_DWS_>=120_0_0,OTTER,1,>=120
32F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,25,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
44E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,2,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
44E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,23,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
44F5,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,68,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
44F6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,81,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
45F3,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,100,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
45F4,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,107,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
45F5,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,188,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
46F3,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,152,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
48E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,15,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
49E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,532,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
49E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,205,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
49E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,13,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
49F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,73,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50E6,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,90,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,284,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,43,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,12,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,1910,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,807,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50F2,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,19,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
50F3,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,1,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
51E7,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,2,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
51E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,423,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
51E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,168,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
51F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,313,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
51F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,674,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
51F2,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,240,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
52E8,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,85,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
52E9,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,396,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
52F0,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,398,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
52F1,FRA,IIA,3B2,TR1,CPART13B,O15M,2011,441,4,OTB_DEF_90-119_0_0,OTTER,1,100-119
31F1,FRA,IIA,3B2,TR2,CPART13B,O15M,2011,21,4,OTB_DEF_70-89_0_0,OTTER,1,70-79
38E8,NIR,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,100-119
38E8,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,960,4,NONE,OTTER,1,80-89
39E8,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,792,4,NONE,OTTER,1,80-89
39E9,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,60,4,NONE,OTTER,1,80-89
44E6,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,1,80-89
44F1,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,80,4,NONE,OTTER,1,80-89
45E8,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,768,4,NONE,OTTER,1,80-89
45E9,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,150,4,NONE,OTTER,1,80-89
46E8,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,34,4,NONE,OTTER,1,80-89
47E9,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,192,4,NONE,OTTER,1,80-89
47F0,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,70,4,NONE,OTTER,1,80-89
47F1,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,36,4,NONE,OTTER,1,80-89
48E9,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,34,4,NONE,OTTER,1,80-89
48F0,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,105,4,NONE,OTTER,1,80-89
48F1,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,34,4,NONE,OTTER,1,80-89
38E8,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,192,4,NONE,OTTER,1,90-99
38E9,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,1,90-99
39E8,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,1,90-99
39E9,NIR,IIA,3B2,TR2,CPART13B,O15M,2011,96,4,NONE,OTTER,1,90-99
49E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,34,4,DEEP,OTTER,1,>=120
43E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,48,4,NONE,OTTER,1,>=120
43E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,>=120
46E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,85,4,NONE,OTTER,1,>=120
46E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,48,4,NONE,OTTER,1,>=120
47E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,88,4,NONE,OTTER,1,>=120
47E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,115,4,NONE,OTTER,1,>=120
48E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,44,4,NONE,OTTER,1,>=120
48E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,>=120
48E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,83,4,NONE,OTTER,1,>=120
48F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,27,4,NONE,OTTER,1,>=120
49E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,501,4,NONE,OTTER,1,>=120
49E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,266,4,NONE,OTTER,1,>=120
49E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,57,4,NONE,OTTER,1,>=120
49F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,101,4,NONE,OTTER,1,>=120
49F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,57,4,NONE,OTTER,1,>=120
50E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,24,4,NONE,OTTER,1,>=120
50E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,80,4,NONE,OTTER,1,>=120
50E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,225,4,NONE,OTTER,1,>=120
50F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,68,4,NONE,OTTER,1,>=120
50F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,28,4,NONE,OTTER,1,>=120
51E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,254,4,NONE,OTTER,1,>=120
51F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,31,4,NONE,OTTER,1,>=120
51F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,183,4,NONE,OTTER,1,>=120
38E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,48,4,NONE,OTTER,1,100-119
39E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,32,4,NONE,OTTER,1,100-119
41F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,82,4,NONE,OTTER,1,100-119
42F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,314,4,NONE,OTTER,1,100-119
46E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,72,4,NONE,OTTER,1,100-119
47E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,336,4,NONE,OTTER,1,100-119
47F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,324,4,NONE,OTTER,1,100-119
48F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,86,4,NONE,OTTER,1,100-119
48F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,80,4,NONE,OTTER,1,100-119
49E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,288,4,NONE,OTTER,1,100-119
49F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,58,4,NONE,OTTER,1,100-119
42F6,DEU,IIA,3B2,TR1,NONE,O15M,2011,2,4,NONE,DEM_SEINE,1,>=120
43F6,DEU,IIA,3B2,TR1,NONE,O15M,2011,48,4,NONE,DEM_SEINE,1,>=120
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2011,89,4,NONE,DEM_SEINE,1,>=120
44F4,DEU,IIA,3B2,TR1,NONE,O15M,2011,2,4,NONE,DEM_SEINE,1,>=120
44F5,DEU,IIA,3B2,TR1,NONE,O15M,2011,4,4,NONE,DEM_SEINE,1,>=120
44F6,DEU,IIA,3B2,TR1,NONE,O15M,2011,73,4,NONE,DEM_SEINE,1,>=120
45F3,DEU,IIA,3B2,TR1,NONE,O15M,2011,44,4,NONE,DEM_SEINE,1,>=120
45F4,DEU,IIA,3B2,TR1,NONE,O15M,2011,114,4,NONE,DEM_SEINE,1,>=120
46F3,DEU,IIA,3B2,TR1,NONE,O15M,2011,252,4,NONE,DEM_SEINE,1,>=120
46F4,DEU,IIA,3B2,TR1,NONE,O15M,2011,2,4,NONE,DEM_SEINE,1,>=120
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2011,107,4,DNK_NONE_FDF,DEM_SEINE,1,>=120
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2011,16,4,DNK_SDN_DEF_>=120_0_0_FDF,DEM_SEINE,1,>=120
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2011,126,4,DNK_SDN_DEF_>=120_0_0_FDF,DEM_SEINE,1,>=120
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2011,100,4,DNK_SDN_DEF_>=120_0_0_FDF,DEM_SEINE,1,>=120
